222.6650,17.2668,201.7869,62.2064,0.4854,3331.9314,0.81
223.0911,17.2671,202.2487,61.7790,0.4893,3318.0433,0.8
223.1010,17.2695,202.6025,61.8780,0.4929,3303.4999,0.8
223.0987,17.2695,202.3253,62.0920,0.4864,3317.9574,0.8
223.9244,17.2701,198.2861,61.9006,0.4829,3305.0981,0.8
224.9160,17.2684,200.9557,61.8077,0.4868,3315.2374,0.81
225.1892,17.2692,202.5617,62.2653,0.4879,3345.9523,0.8
225.1897,17.2693,201.9756,62.3147,0.5056,3355.5511,0.81
225.1869,17.2698,202.1818,61.8366,0.5132,3355.2576,0.79
225.1853,17.2711,202.5883,61.9279,0.5099,3358.8482,0.81
225.1815,17.2703,202.7318,62.1497,0.5124,3355.8612,0.81
221.6224,17.3686,196.3287,62.0350,0.5169,3354.2568,0.79
223.7715,17.3092,200.0549,61.7484,0.5384,3350.8237,0.79
225.1902,17.2681,202.6847,62.1518,0.5465,3350.9602,0.8
225.1850,17.2692,202.2659,61.8976,0.5408,3346.0619,0.79
225.1854,17.2693,202.4575,61.2317,0.5345,3347.5707,0.8
225.1883,17.2698,202.7042,61.6744,0.5290,3354.9117,0.78
225.1812,17.2657,202.7437,61.8404,0.5303,3355.7077,0.79
225.1819,17.2668,202.7296,61.8244,0.5294,3354.8208,0.79
225.1821,17.2671,202.6972,61.6970,0.5278,3354.2882,0.79
225.1844,17.2681,201.8442,61.5582,0.5273,3349.2415,0.79
225.1865,17.2696,200.2459,61.7534,0.5221,3343.1608,0.78
225.1885,17.8298,201.9011,61.2895,0.5236,3342.9907,0.78
226.9392,17.4920,202.6054,61.3066,0.5268,3336.8496,0.8
229.5328,17.2680,201.6672,61.0869,0.5375,3332.9594,0.8
205.9907,14.5013,168.9743,62.9631,0.4537,2845.1990,0.81
225.1834,17.2686,201.7865,62.9127,0.5522,3360.9181,0.79
225.1842,17.2690,202.4759,61.9932,0.5628,3350.6185,0.8
225.1886,17.2691,202.7258,62.0057,0.5591,3351.6305,0.8
225.1868,17.2679,202.6421,61.8271,0.5418,3350.0484,0.81
225.1824,17.2684,202.6065,61.5006,0.5365,3339.3670,0.8
226.7044,17.2690,202.1656,61.4796,0.5359,3338.8494,0.8
229.4414,17.1636,202.5518,61.0398,0.5491,3334.9450,0.8
233.9448,17.2267,201.9701,61.7531,0.5564,3331.8149,0.8
235.3987,12.0871,129.4505,68.3564,0.3733,2320.7158,0.81
158.7783,12.4827,126.2601,63.7582,0.3244,2273.6988,0.8
210.3674,17.2226,184.7987,62.9992,0.4711,3280.0926,0.8
217.4535,17.2486,198.4404,63.2085,0.4964,3312.3065,0.8
220.0811,17.2658,202.6957,63.2440,0.4973,3308.5826,0.8
220.0843,17.2688,202.7246,63.0378,0.4982,3310.3680,0.81
220.0866,17.2696,202.7175,62.6263,0.5051,3304.3313,0.81
220.0816,17.2693,201.3626,62.5086,0.5005,3289.7892,0.81
220.0801,17.2682,202.1805,62.5309,0.4947,3292.7141,0.79
220.0829,17.2673,198.1109,63.2782,0.4947,3290.9342,0.8
220.0840,17.2678,199.1164,63.1084,0.4943,3280.8042,0.8
219.2812,17.2690,196.1722,63.2752,0.4827,3283.9177,0.79
223.4183,17.2687,199.6569,62.5956,0.4980,3281.2792,0.8
225.1778,17.2693,201.7954,61.8688,0.5104,3265.9061,0.81
225.1756,17.2699,201.7387,61.5505,0.5126,3266.6839,0.82
228.3259,15.4987,201.6357,61.4653,0.5183,3270.4693,0.82
222.2646,14.5023,200.1103,61.3682,0.5081,3272.5473,0.81
220.2038,14.3891,200.8322,62.0857,0.4927,3281.3602,0.8
220.2099,14.3892,201.6513,61.9533,0.4878,3280.2278,0.8
220.0842,14.3886,202.3861,62.0941,0.5180,3273.0270,0.8
222.4655,16.2840,202.5892,62.0459,0.5493,3273.8248,0.82
224.6768,17.7623,202.6549,61.7570,0.5557,3275.8822,0.8
221.3956,17.4918,202.7208,62.8779,0.5637,3274.8043,0.81
216.3226,17.2683,202.5875,63.1568,0.5633,3269.8674,0.82
214.9054,17.2664,201.9020,62.3808,0.5584,3281.0703,0.8
216.3227,17.2685,202.1203,62.0580,0.5438,3290.6249,0.8
222.8187,17.2715,201.7792,62.2137,0.5061,3290.0403,0.8
225.1813,17.2705,201.7439,62.4162,0.4865,3285.6294,0.8
228.1886,17.2688,201.5656,62.2470,0.4893,3291.4308,0.8
230.0327,17.2690,201.6967,62.2404,0.4963,3289.7928,0.8
230.2875,17.2726,202.4573,62.4997,0.4922,3277.0012,0.8
230.2875,17.2686,202.0257,62.8662,0.4885,3300.7514,0.8
230.2888,17.2701,201.8257,62.5099,0.4956,3307.4972,0.8
230.2856,17.2690,202.1713,62.9805,0.4962,3304.1608,0.8
228.4332,16.2258,202.6066,63.8354,0.4773,3312.9790,0.82
225.9013,14.7942,202.7321,62.9694,0.4738,3311.6709,0.8
225.1838,14.3866,202.7427,62.8652,0.4831,3304.5915,0.81
225.1868,14.3912,202.7048,63.0997,0.4746,3307.2770,0.82
220.0730,14.3884,194.0005,63.1963,0.4646,3308.8036,0.8
320.9437,21.1248,154.5321,69.5795,0.6435,3321.6289,0.8
268.3079,18.8706,181.4998,66.3120,0.5730,3315.8720,0.82
230.5206,17.1598,201.3568,62.6095,0.5276,3307.2518,0.7791
230.2975,17.2678,201.1035,62.7140,0.5388,3311.7931,0.7901
232.8570,17.2690,198.8529,62.7424,0.5557,3299.4218,0.8044
234.9627,17.2691,201.2615,63.0085,0.5566,3314.2051,0.8044
235.3937,17.2684,202.6733,62.6582,0.5611,3318.4524,0.7921
235.3930,17.2673,202.9491,62.6058,0.5667,3302.7626,0.7992
235.1737,17.2292,201.4906,66.4456,0.5615,3308.6832,0.7802
235.2119,17.1958,201.9828,66.1940,0.5628,3307.6222,0.7853
226.2163,15.1877,201.7367,65.1257,0.5438,3303.0314,0.7737
217.9164,14.3874,201.6513,63.2349,0.5553,3307.9338,0.7922
218.9340,14.3888,202.4794,62.3657,0.5678,3315.3939,0.8142
225.0367,14.5715,198.9324,65.3147,0.5895,3319.0058,0.8002
225.7089,14.5296,200.4537,64.1825,0.5939,3311.5597,0.7784
223.8765,13.1211,166.3512,66.4151,0.5546,3218.0246,0.7801
224.6978,13.8708,188.3592,64.1609,0.5829,3280.0633,0.8139
225.1853,14.3895,202.7294,62.9206,0.6015,3308.7075,0.7781
223.9399,15.5979,202.7280,62.0728,0.5979,3302.7124,0.7816
224.6819,16.9286,202.7307,62.3916,0.6022,3302.6193,0.8075
225.1737,17.2686,202.7009,62.7242,0.6051,3297.6296,0.7917
216.5204,17.2691,202.7333,62.0206,0.6003,3300.4329,0.7864
210.7862,17.2685,202.7667,62.4158,0.5897,3306.6813,0.8064
212.2706,16.2698,202.7436,62.4905,0.6042,3304.6257,0.7704
214.4260,14.8130,202.7113,61.8744,0.5911,3308.6907,0.7874
214.9052,14.3892,202.7377,62.0395,0.5779,3309.4535,0.7756
217.7848,14.3886,202.7621,62.2696,0.5822,3308.8031,0.7998
219.7569,14.3883,202.7289,62.7296,0.5885,3298.2842,0.7677
220.0793,14.3882,202.7315,63.7047,0.5940,3297.7675,0.8
221.9934,16.0950,202.7393,63.2037,0.6014,3289.0020,0.8
224.4899,17.1284,202.7941,63.0215,0.6091,3272.0429,0.8
222.1839,16.7590,199.8505,64.1257,0.6005,3269.5438,0.79
220.2701,15.0073,201.5291,63.1763,0.5978,3267.7542,0.79
225.2077,14.3882,202.6978,62.9442,0.6092,3268.8662,0.79
226.1073,14.3885,202.6799,62.7442,0.6060,3256.8331,0.8
222.3118,14.3892,202.7106,62.3063,0.5949,3263.3954,0.79
220.4806,14.4145,202.8184,62.4623,0.5977,3262.7007,0.8
223.7979,15.0866,202.5877,62.5482,0.6040,3254.3283,0.8
225.1923,15.3527,202.6804,62.6772,0.6002,3257.1948,0.8
225.1853,15.3519,202.8021,62.4833,0.5991,3252.9104,0.8
225.1833,15.3514,202.8188,62.3835,0.5995,3250.3420,0.81
225.0705,16.7850,201.7078,62.0946,0.5374,3231.4651,0.81
223.3769,16.4472,201.5265,61.6725,0.5451,3236.5105,0.81
222.7219,17.8978,170.7884,61.4588,0.5479,2984.9731,0.8
197.7647,11.4379,153.1528,65.5984,0.3489,2763.7992,0.79
218.1562,15.6865,197.3035,64.0893,0.4823,3300.2116,0.8
223.9377,18.3286,201.0051,62.9335,0.5051,3280.8655,0.81
225.1882,19.1865,202.7343,62.8385,0.5067,3280.0976,0.81
225.1862,19.1862,198.4228,64.1209,0.5028,3292.4753,0.8
225.1839,18.5716,200.8782,63.0551,0.5069,3279.3385,0.81
225.1890,17.5696,202.6916,62.9012,0.4976,3284.8241,0.81
225.1893,17.2680,202.7301,64.1685,0.4947,3302.8241,0.81
225.1832,17.2682,202.7174,63.7317,0.4948,3294.8776,0.82
225.1811,19.5716,201.5080,62.4248,0.5058,3271.9521,0.81
225.1831,19.5600,202.2341,62.9010,0.4986,3276.1079,0.81
223.8800,19.1860,202.7119,62.7896,0.5033,3289.0579,0.8
224.9952,19.1868,199.5286,62.0550,0.5233,3264.9473,0.8
225.3362,19.1866,201.4531,62.5013,0.5128,3280.6352,0.8
225.2088,19.1866,202.7598,62.7435,0.5101,3289.2813,0.81
225.2024,19.1865,202.5757,62.4001,0.5352,3270.6822,0.8
225.1815,19.1869,202.6703,62.9023,0.5159,3280.6002,0.79
225.1879,19.1856,202.7396,62.8363,0.5098,3290.0321,0.8
225.1739,19.1864,202.7343,62.6665,0.5117,3290.5672,0.8
225.1934,19.1868,202.7351,63.0096,0.5120,3275.6775,0.8
225.1867,19.1858,202.5983,63.1350,0.5085,3264.3316,0.8
225.1868,19.1863,202.6759,62.4474,0.5101,3244.6668,0.8
225.1734,19.1869,202.6236,62.0114,0.5129,3234.6119,0.81
225.1710,19.1854,201.5806,62.5516,0.5059,3249.2780,0.81
224.0706,19.1865,202.3168,62.0658,0.5106,3247.5795,0.81
221.0906,19.1876,202.8130,61.6376,0.4967,3236.1802,0.82
223.0539,19.1867,202.7374,61.5012,0.4947,3229.0790,0.8
227.3102,17.0119,202.5451,61.4855,0.5020,3223.6194,0.81
226.1399,18.5609,201.4948,61.1192,0.5254,3227.4728,0.82
221.5563,19.2854,202.2993,61.5700,0.5351,3242.9493,0.8
220.0967,19.1864,202.6324,62.3346,0.5355,3229.0176,0.78
220.7466,18.2862,202.5627,62.2497,0.5345,3226.9875,0.8
223.9936,15.3987,202.7093,62.3613,0.5278,3240.4328,0.8
225.1863,14.3879,202.7848,62.4897,0.5238,3238.1730,0.82
225.1875,15.7504,202.7157,62.3455,0.5281,3234.4606,0.81
225.1852,18.3632,202.5247,61.8888,0.5370,3239.8251,0.79
225.1843,19.1866,202.6625,62.0789,0.5405,3239.9311,0.8
225.2637,19.1875,201.4870,62.1366,0.5467,3234.5591,0.79
225.2126,19.1878,202.2336,62.0245,0.5467,3225.7813,0.8
223.2662,19.9857,202.5576,61.1923,0.5389,3227.9190,0.8
224.4213,19.5066,202.2204,61.3378,0.5419,3232.8973,0.8
225.1894,19.1878,201.6666,61.6249,0.5425,3228.5294,0.81
225.1805,17.3495,201.8210,61.6064,0.5337,3233.8612,0.8
225.1801,15.0245,202.3833,61.5184,0.5270,3231.3154,0.81
225.1806,14.3892,200.9091,61.6491,0.5242,3230.3616,0.8
225.1848,15.7418,201.8608,61.8688,0.5317,3249.9231,0.8
227.5358,17.7740,202.7036,62.0764,0.5532,3272.5094,0.79
229.7783,15.5103,202.7364,62.4160,0.5852,3277.1212,0.82
224.5565,14.3884,202.7269,61.5796,0.5816,3273.8461,0.81
224.3593,14.3880,202.7433,61.3518,0.5765,3276.9568,0.8
226.7347,16.6186,202.7460,61.6688,0.5890,3274.0558,0.82
225.8002,18.7074,202.7320,61.5439,0.5941,3273.9940,0.81
225.1891,18.8019,202.7352,61.2160,0.5930,3280.1517,0.81
225.0453,18.1673,202.5404,61.1852,0.5665,3270.6096,0.82
225.1035,18.8201,202.4189,61.2388,0.5470,3259.1933,0.81
225.8188,18.4889,202.1636,60.7921,0.5490,3258.3622,0.8
226.0863,18.2190,202.0677,60.6082,0.5512,3259.1141,0.82
226.8231,18.5390,201.5895,61.5617,0.5549,3228.2367,0.79
226.8019,19.1879,196.8016,61.9627,0.5414,3214.4963,0.81
225.0062,20.1633,185.7439,63.8866,0.5298,3210.6174,0.8
225.9066,19.5733,194.8131,63.1245,0.5447,3222.1607,0.79
229.2356,19.1853,199.5415,62.9539,0.5597,3231.6718,0.8
230.2957,19.1868,201.6680,62.6634,0.5754,3233.8452,0.81
228.3947,18.6288,201.9591,62.2368,0.5966,3238.0997,0.79
222.2144,17.5936,200.2149,62.0495,0.5848,3241.5028,0.81
220.0762,17.2694,201.2958,62.5995,0.5746,3237.7423,0.79
220.0786,17.2687,201.7660,62.8396,0.5791,3236.3124,0.8
220.0791,17.2689,201.2931,61.7992,0.5782,3230.7753,0.8
222.5325,17.2694,201.1194,61.9891,0.5777,3230.1068,0.81
224.7144,17.2681,201.9143,62.1281,0.5857,3228.1837,0.8
225.1856,17.2696,202.4810,62.0561,0.5921,3217.4494,0.81
225.1815,17.2689,202.7489,62.1363,0.5980,3217.5937,0.81
217.6000,17.2690,197.2529,61.9917,0.6032,3229.4960,0.82
214.8197,17.2680,199.7194,62.2462,0.5964,3219.7380,0.81
220.0753,16.9007,200.9032,62.2181,0.6210,3222.1359,0.82
230.2907,20.4685,200.0427,62.5413,0.4148,3094.8316,0.7900
230.2934,20.4663,197.2643,62.4349,0.4095,3095.3575,0.81
230.2906,20.4678,198.7892,72.5171,0.4134,3092.7982,0.8
230.2901,20.4688,200.4727,80.5878,0.4161,3090.5469,0.8
229.3566,19.5506,199.1393,72.5580,0.4120,3088.7266,0.81
226.2520,16.4483,200.0674,64.4346,0.4050,3086.3238,0.8
225.1608,15.3532,200.6857,62.7083,0.4029,3085.5692,0.81
221.7564,15.3500,198.7298,62.3459,0.3936,3082.0329,0.8
219.5577,15.3504,194.0025,63.1199,0.3820,3082.1351,0.8
222.0353,15.3511,197.6102,62.9212,0.3886,3080.3067,0.8
224.6335,15.3509,198.2020,62.0385,0.3983,3074.5262,0.81
224.8182,15.4458,196.4978,61.7385,0.3928,3071.9585,0.81
225.0487,15.3884,199.3335,61.9895,0.3900,3071.0712,0.81
225.1885,15.3509,200.0354,62.6311,0.3901,3071.1415,0.81
225.1596,15.3518,200.2947,62.5739,0.3906,3069.4057,0.81
189.6831,21.2445,157.7893,65.1229,0.3331,2981.7170,0.82
74.8505,5.3593,55.2195,68.9348,0.1255,2658.6988,0.8
184.4405,14.5290,153.8958,64.5334,0.3528,2975.4214,0.82
223.0306,12.2479,181.2818,64.0352,0.4220,3071.9094,0.81
223.4408,12.1822,179.2338,64.0753,0.4185,3072.7632,0.8
210.7188,14.3081,172.4377,65.5086,0.3935,3076.8214,0.81
212.3153,13.0091,170.6494,65.3706,0.3963,3076.1956,0.81
214.9130,12.2790,170.9804,64.6672,0.3982,3076.2535,0.8
214.9066,12.2785,170.7986,64.7702,0.3948,3077.3812,0.81
214.9035,12.2787,170.1787,64.9560,0.3934,3078.6030,0.81
214.9157,12.2794,169.9784,64.7328,0.3876,3079.1437,0.81
214.9076,12.2798,170.2401,64.5085,0.3784,3078.5325,0.81
214.9035,15.4373,176.0701,64.1204,0.3833,3076.4415,0.8
216.2123,17.9308,180.4148,63.6971,0.3924,3073.7342,0.81
219.1255,18.4236,181.2413,63.4154,0.3913,3072.5467,0.8
220.0829,18.4231,177.4416,63.9414,0.3818,3075.2467,0.81
220.0849,18.4219,176.9769,64.3026,0.3811,3075.3849,0.81
220.0836,18.4223,180.1394,63.7023,0.3826,3076.3586,0.8
220.0873,18.4220,181.2364,63.3574,0.3774,3076.6070,0.8
220.0883,18.4219,181.2385,63.5156,0.3763,3074.9568,0.81
220.0872,18.4210,180.2725,63.8547,0.3714,3075.2378,0.8
220.0848,18.4215,180.8371,63.8776,0.3700,3076.6173,0.81
220.0828,18.4222,181.2279,64.4400,0.3716,3076.3024,0.8
220.0822,18.4218,181.2170,63.7350,0.3762,3074.7153,0.81
220.0819,18.4220,181.2433,63.2584,0.3769,3076.1013,0.81
220.0826,17.8711,181.2426,63.6501,0.3665,3076.2982,0.8
220.0836,16.0065,181.2256,64.0043,0.3666,3074.2387,0.81
218.7257,15.3511,175.2755,63.9570,0.3624,3073.6351,0.81
219.5536,15.3514,179.0789,64.5758,0.3620,3075.6533,0.81
220.0735,15.3510,181.3058,64.6780,0.3662,3075.3176,0.82
220.0756,15.3510,181.2305,63.9748,0.3704,3073.8048,0.81
220.0840,15.3500,181.2332,63.4764,0.3706,3072.7579,0.8
220.0783,15.3508,181.2419,63.7316,0.3681,3074.4626,0.81
220.0805,15.3514,181.2148,63.6280,0.3702,3073.9307,0.79
220.0807,15.3505,181.2384,62.6880,0.3726,3073.0300,0.79
220.0802,15.3497,181.2440,63.0516,0.3709,3074.4100,0.79
220.0873,15.3505,181.2391,63.4554,0.3690,3074.2012,0.80
220.0836,15.3503,181.2405,64.0724,0.3659,3073.7418,0.80
220.0835,15.3507,181.2374,64.7293,0.3634,3075.6906,0.79
220.0776,15.3510,180.5590,64.6133,0.4079,3074.7827,0.78
220.0741,15.3515,180.9655,64.8528,0.4179,3073.5403,0.79
220.0822,15.3515,181.2254,64.1394,0.4127,3074.4974,0.78
220.0866,15.3505,181.2441,64.0601,0.4148,3074.8963,0.79
220.0886,15.3509,181.2426,64.7993,0.4114,3074.2701,0.81
220.0857,15.3511,181.2265,65.0277,0.4077,3072.3502,0.78
220.0833,15.3517,181.2354,64.5228,0.4113,3069.8434,0.80
220.0855,15.3503,181.2375,64.2942,0.4142,3068.4206,0.80
220.0756,15.3511,181.1183,64.5043,0.4124,3069.6667,0.79
220.0670,15.3504,181.8996,64.4532,0.4116,3070.5228,0.79
220.0688,15.3498,182.2357,64.3702,0.4142,3069.3341,0.79
220.0823,15.3513,181.5691,64.0052,0.4104,3068.3566,0.79
220.0845,15.3502,181.2458,64.0121,0.4097,3067.2704,0.80
220.0836,15.3504,182.6695,63.4067,0.4204,3063.8112,0.79
220.0920,15.3501,181.0928,63.6635,0.4137,3067.1478,0.80
220.0904,15.3494,180.9614,63.8640,0.4072,3067.9360,0.80
220.0767,15.3511,181.2349,64.0328,0.4060,3065.7214,0.80
220.0759,15.3507,181.2263,64.1545,0.4166,3064.0324,0.80
220.0796,15.3508,181.2351,68.1282,0.4316,3066.5902,0.80
220.0767,15.3507,181.7347,78.6126,0.4358,3066.3567,0.78
220.7591,14.6681,182.1596,82.2429,0.4354,3064.9829,0.80
222.5135,12.8838,182.2494,82.1197,0.4302,3063.3023,0.81
223.1066,12.2797,181.7679,81.0176,0.4253,3061.5378,0.80
222.8835,12.4967,178.4494,68.5129,0.4279,3059.0500,0.80
220.8597,14.5581,180.0843,62.7577,0.4296,3059.3505,0.80
221.0472,15.3505,181.2377,62.3070,0.4303,3060.1426,0.80
222.6268,15.3496,181.2396,62.2064,0.4302,3058.4979,0.80
221.5490,15.3507,181.2359,61.7790,0.4273,3056.8351,0.80
220.3258,15.3506,181.2347,61.8780,0.4256,3056.6475,0.80
220.0797,15.3506,181.2202,62.0920,0.4226,3057.1449,0.80
219.7040,15.3500,181.2303,61.9006,0.4174,3056.6065,0.80
160.3495,12.5671,119.3978,61.8077,0.2951,2905.0761,0.79
183.9117,13.5287,149.8679,63.9420,0.3663,2960.1311,0.80
197.8177,13.8769,166.8638,63.7582,0.3941,3016.3032,0.80
209.1603,14.9802,179.7091,62.9992,0.4142,3052.6142,0.82
209.8073,15.3102,180.2622,63.2085,0.4168,3050.9330,0.80
209.8758,15.3505,180.2124,63.2440,0.4192,3049.6751,0.80
209.8717,15.3516,180.2003,63.0378,0.4206,3051.4371,0.80
209.8754,15.3513,180.8975,62.6263,0.4190,3051.4079,0.81
212.2970,15.3505,180.4715,62.5086,0.4225,3045.4805,0.79
214.4341,15.3501,180.9430,62.5309,0.4187,3045.3119,0.79
218.1312,15.3509,178.3120,63.2782,0.4158,3045.3643,0.81
219.8974,15.3507,177.4991,63.1084,0.4103,3045.3363,0.80
217.7059,15.3506,176.2271,63.2752,0.3948,3047.3808,0.79
219.1308,15.3505,180.1016,62.5956,0.3961,3046.0260,0.80
217.5403,15.3496,179.4971,61.8688,0.3990,3043.6940,0.79
215.3084,15.6666,179.5663,61.5505,0.3991,3041.1037,0.80
215.7788,15.9125,180.8728,61.4653,0.4032,3038.0873,0.80
216.9488,15.5235,179.3752,61.3682,0.4020,3035.2404,0.78
221.8339,15.3509,180.1133,62.0857,0.3997,3035.6166,0.80
223.5354,15.5415,177.5407,61.9533,0.3958,3034.5103,0.76
221.0507,15.4274,179.2190,62.0941,0.4076,3037.7125,0.81
217.0546,16.7341,180.2625,62.0459,0.4116,3038.1965,0.81
217.7745,16.5584,179.9960,61.7570,0.4059,3037.0651,0.78
219.3911,15.6129,175.6839,62.8779,0.4099,3038.4705,0.80
219.9826,15.3510,179.1037,63.1568,0.4529,3035.5972,0.80
220.0860,15.6711,179.4113,62.3808,0.4670,3031.9907,0.80
220.0784,17.6772,180.6753,62.0580,0.4576,3037.1850,0.81
220.0791,18.4248,181.9207,62.2137,0.4460,3038.7165,0.80
220.0857,18.4251,178.1919,62.4162,0.4486,3036.1474,0.80
220.0911,18.4234,179.7973,62.2470,0.4523,3033.2799,0.80
220.0834,18.4200,181.1944,62.2404,0.4540,3031.3146,0.80
220.0794,18.4228,181.0348,62.4997,0.4506,3029.4092,0.80
190.8754,14.2566,161.2185,63.0215,0.3769,2984.7482,0.80
204.7091,15.3498,179.5386,64.1257,0.4130,3026.2587,0.80
208.3305,15.3505,181.1597,63.1763,0.4162,3025.3613,0.81
217.0495,15.3496,181.2002,62.9442,0.4309,3021.1693,0.81
220.0444,16.6259,181.2372,62.7442,0.4333,3019.3612,0.80
214.0739,18.0542,181.2393,62.3063,0.4220,3018.9122,0.80
220.8111,18.9248,181.9540,62.4623,0.4400,3006.7914,0.79
217.0523,18.9756,180.1665,62.5482,0.4255,3015.5812,0.81
215.7882,20.0193,184.7084,62.6772,0.4186,3021.5795,0.79
219.0459,20.4521,189.3008,62.4833,0.4253,3019.3301,0.80
